Date,Store_Id,Item,Product,Size,Predicted_Demand,Projected_Stock,Stock_Status,Initial_Stock,Stock_Level,Orders_Received,Weeks_Of_Supply,Order_Quantity
2025-07-20,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218063243.0,RED BARON FH BD 3 MEAT,11 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-10,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-17,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-24,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-31,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,20.0
2025-08-07,104.0,7218063244.0,RED BARON FH PEPPERONI,10.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-10,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-17,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-24,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,10.0
2025-07-31,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,10.0
2025-08-07,104.0,7218063245.0,RED BARON FH 5 CHEESE & GARLIC,8.8 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,3.0
2025-07-10,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,3.0
2025-07-17,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,3.0
2025-07-24,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,3.0
2025-07-31,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,3.0
2025-08-07,104.0,7218063247.0,RED BARON FH SUPREME,11.6 OZ,0,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-10,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-17,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-24,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,20.0
2025-07-31,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,20.0
2025-08-07,104.0,7218063429.0,RED BARON 4 CHEESE PIZZA,21.06 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,9.0
2025-07-10,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,9.0
2025-07-17,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,9.0
2025-07-24,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,9.0
2025-07-31,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,9.0
2025-08-07,104.0,7218063469.0,RED BARON DELUXE PIZZA,22.95 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218063471.0,RED BARON SUPREME PIZZA,23.45 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,27.0
2025-07-10,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,27.0
2025-07-17,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,27.0
2025-07-24,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218063473.0,RED BARON PEPPERONI PIZZA,20.6 OZ,5,0,Low,0,0,0,0.0,0.0
