Date,Forecast,Lower_Bound,Upper_Bound,Store_Id,Item,Forecast_Generated,Days_In_Future,Product,Model,Forecast_Type
2025-07-24,741.3407050441426,0.0,2318.5596067801152,104.0,4219700207.0,2025-08-04 17:41:33.680030,16,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-25,741.3404703060719,0.0,2318.559357107489,104.0,4219700207.0,2025-08-04 17:41:33.680030,17,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-26,741.3403124841045,0.0,2318.55919017601,104.0,4219700207.0,2025-08-04 17:41:33.680030,18,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-27,741.3402064714636,0.0,2318.5590787659376,104.0,4219700207.0,2025-08-04 17:41:33.680030,19,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-28,741.3401353148125,0.0,2318.5590045277404,104.0,4219700207.0,2025-08-04 17:41:33.680030,20,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-29,741.3400875845924,0.0,2318.5589551274393,104.0,4219700207.0,2025-08-04 17:41:33.680030,21,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-30,741.3400555855848,0.0,2318.558922295172,104.0,4219700207.0,2025-08-04 17:41:33.680030,22,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-31,741.3400341426827,0.0,2318.5589004979734,104.0,4219700207.0,2025-08-04 17:41:33.680030,23,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-01,741.3400197789223,0.0,2318.558886040922,104.0,4219700207.0,2025-08-04 17:41:33.680030,24,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-02,741.3400101601542,0.0,2318.5588764605714,104.0,4219700207.0,2025-08-04 17:41:33.680030,25,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-03,741.3400037204971,0.0,2318.558870116869,104.0,4219700207.0,2025-08-04 17:41:33.680030,26,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-04,741.3399994100728,0.0,2318.558865919321,104.0,4219700207.0,2025-08-04 17:41:33.680030,27,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-05,741.3399965253064,0.0,2318.558863143653,104.0,4219700207.0,2025-08-04 17:41:33.680030,28,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-06,741.339994594889,0.0,2318.558861309305,104.0,4219700207.0,2025-08-04 17:41:33.680030,29,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-07,741.3399933032039,0.0,2318.5588600977094,104.0,4219700207.0,2025-08-04 17:41:33.680030,30,BREW PUB SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,1,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,2,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,3,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,4,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,5,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,6,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-15,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,7,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,8,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-17,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,9,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,10,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-19,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,11,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,12,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-21,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,13,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,14,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-23,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,15,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,16,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-25,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,17,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-26,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,18,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-27,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,19,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-28,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,20,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-29,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,21,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-30,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,22,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-31,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,23,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-01,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,24,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-02,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,25,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-03,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,26,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-04,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,27,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-05,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,28,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-06,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,29,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-08-07,0.0,0.0,0.0,104.0,4219700334.0,2025-08-04 17:42:23.681511,30,BREW PUB TACO GRANDE,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,1,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,2,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,3,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,4,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,5,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,6,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-15,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,7,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,8,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-17,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,9,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,10,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-19,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,11,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,12,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-21,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,13,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,14,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-23,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,15,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,16,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-25,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,17,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-26,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,18,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-27,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,19,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-28,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,20,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-29,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,21,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-30,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,22,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-31,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,23,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-01,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,24,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-02,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,25,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-03,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,26,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-04,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,27,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-05,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,28,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-06,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,29,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-07,0.0,0.0,0.0,104.0,4280010700.0,2025-08-04 17:41:58.891425,30,TOTINO SUPREME PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,1,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,2,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,3,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,4,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,5,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,6,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-15,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,7,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,8,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-17,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,9,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,10,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-19,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,11,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,12,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-21,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,13,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,14,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-23,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,15,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,16,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-25,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,17,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-26,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,18,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-27,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,19,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-28,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,20,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-29,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,21,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-30,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,22,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-31,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,23,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-01,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,24,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-02,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,25,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-03,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,26,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-04,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,27,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-05,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,28,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-06,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,29,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-07,0.0,0.0,0.0,104.0,4280010800.0,2025-08-04 17:43:55.696843,30,TOTINO 3 MEAT PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,1679.5709282752507,104.0,4280011100.0,2025-08-04 17:43:36.420595,1,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,1679.3078350962087,104.0,4280011100.0,2025-08-04 17:43:36.420595,2,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,1679.3634463500557,104.0,4280011100.0,2025-08-04 17:43:36.420595,3,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,1679.3029815330265,104.0,4280011100.0,2025-08-04 17:43:36.420595,4,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,1679.318754870622,104.0,4280011100.0,2025-08-04 17:43:36.420595,5,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,1679.3048017950155,104.0,4280011100.0,2025-08-04 17:43:36.420595,6,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-15,0.0,0.0,1679.3095024832846,104.0,4280011100.0,2025-08-04 17:43:36.420595,7,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,1679.306183852482,104.0,4280011100.0,2025-08-04 17:43:36.420595,8,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-17,0.0,0.0,1679.3075179000673,104.0,4280011100.0,2025-08-04 17:43:36.420595,9,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,1679.3067003263434,104.0,4280011100.0,2025-08-04 17:43:36.420595,10,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-19,0.0,0.0,1679.3070632064098,104.0,4280011100.0,2025-08-04 17:43:36.420595,11,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,1679.3068562836743,104.0,4280011100.0,2025-08-04 17:43:36.420595,12,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-21,0.0,0.0,1679.3069525538217,104.0,4280011100.0,2025-08-04 17:43:36.420595,13,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,1679.3068993412526,104.0,4280011100.0,2025-08-04 17:43:36.420595,14,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-23,0.0,0.0,1679.3069245654096,104.0,4280011100.0,2025-08-04 17:43:36.420595,15,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,1679.306910775906,104.0,4280011100.0,2025-08-04 17:43:36.420595,16,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-25,0.0,0.0,1679.3069173503757,104.0,4280011100.0,2025-08-04 17:43:36.420595,17,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-26,0.0,0.0,1679.3069137663804,104.0,4280011100.0,2025-08-04 17:43:36.420595,18,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-27,0.0,0.0,1679.3069154769973,104.0,4280011100.0,2025-08-04 17:43:36.420595,19,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-28,0.0,0.0,1679.3069145447607,104.0,4280011100.0,2025-08-04 17:43:36.420595,20,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-29,0.0,0.0,1679.3069149897217,104.0,4280011100.0,2025-08-04 17:43:36.420595,21,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-30,0.0,0.0,1679.3069147472402,104.0,4280011100.0,2025-08-04 17:43:36.420595,22,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-31,0.0,0.0,1679.3069148630016,104.0,4280011100.0,2025-08-04 17:43:36.420595,23,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-01,0.0,0.0,1679.3069147999431,104.0,4280011100.0,2025-08-04 17:43:36.420595,24,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-02,0.0,0.0,1679.3069148300656,104.0,4280011100.0,2025-08-04 17:43:36.420595,25,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-03,0.0,0.0,1679.3069148136703,104.0,4280011100.0,2025-08-04 17:43:36.420595,26,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-04,0.0,0.0,1679.3069148215102,104.0,4280011100.0,2025-08-04 17:43:36.420595,27,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-05,0.0,0.0,1679.3069148172476,104.0,4280011100.0,2025-08-04 17:43:36.420595,28,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-06,0.0,0.0,1679.306914819288,104.0,4280011100.0,2025-08-04 17:43:36.420595,29,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-08-07,0.0,0.0,1679.3069148181798,104.0,4280011100.0,2025-08-04 17:43:36.420595,30,TOTINO SAUSAGE PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-09,0.0,0.0,664.7015257198157,104.0,4280011200.0,2025-08-04 17:45:24.357791,1,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-10,0.0,0.0,664.702535448952,104.0,4280011200.0,2025-08-04 17:45:24.357791,2,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-11,0.0,0.0,664.7677213791966,104.0,4280011200.0,2025-08-04 17:45:24.357791,3,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-12,0.0,0.0,664.7643603675723,104.0,4280011200.0,2025-08-04 17:45:24.357791,4,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-13,0.0,0.0,664.7648393266669,104.0,4280011200.0,2025-08-04 17:45:24.357791,5,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-14,0.0,0.0,664.7647711474312,104.0,4280011200.0,2025-08-04 17:45:24.357791,6,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-15,0.0,0.0,664.7647808591328,104.0,4280011200.0,2025-08-04 17:45:24.357791,7,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-16,0.0,0.0,664.7647794757794,104.0,4280011200.0,2025-08-04 17:45:24.357791,8,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-17,0.0,0.0,664.7647796728297,104.0,4280011200.0,2025-08-04 17:45:24.357791,9,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-18,0.0,0.0,664.764779644761,104.0,4280011200.0,2025-08-04 17:45:24.357791,10,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-19,0.0,0.0,664.7647796487593,104.0,4280011200.0,2025-08-04 17:45:24.357791,11,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-20,0.0,0.0,664.7647796481899,104.0,4280011200.0,2025-08-04 17:45:24.357791,12,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-21,0.0,0.0,664.7647796482709,104.0,4280011200.0,2025-08-04 17:45:24.357791,13,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-22,0.0,0.0,664.7647796482595,104.0,4280011200.0,2025-08-04 17:45:24.357791,14,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-23,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,15,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-24,0.0,0.0,664.7647796482609,104.0,4280011200.0,2025-08-04 17:45:24.357791,16,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-25,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,17,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-26,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,18,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-27,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,19,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-28,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,20,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-29,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,21,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-30,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,22,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
2025-07-31,0.0,0.0,664.764779648261,104.0,4280011200.0,2025-08-04 17:45:24.357791,23,TOTINO HAMBRGR PIZZA,Weighted_ARIMA,Time Series Ensemble
